2025-01-15 19:20:21,889 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: stop_status
2025-01-15 19:20:21,891 DEBUG   SenderThread:789 [sender.py:send_request():405] send_request: stop_status
2025-01-15 19:20:22,096 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: log_artifact
2025-01-15 19:20:22,097 DEBUG   SenderThread:789 [sender.py:send_request():405] send_request: log_artifact
2025-01-15 19:20:22,104 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: pause
2025-01-15 19:20:22,108 INFO    HandlerThread:789 [handler.py:handle_request_pause():708] stopping system metrics thread
2025-01-15 19:20:22,109 INFO    HandlerThread:789 [system_monitor.py:finish():203] Stopping system monitor
2025-01-15 19:20:22,110 DEBUG   SystemMonitor:789 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-01-15 19:20:22,112 DEBUG   SystemMonitor:789 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-01-15 19:20:22,112 DEBUG   SystemMonitor:789 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-01-15 19:20:22,112 INFO    HandlerThread:789 [interfaces.py:finish():202] Joined cpu monitor
2025-01-15 19:20:22,118 INFO    HandlerThread:789 [interfaces.py:finish():202] Joined disk monitor
2025-01-15 19:20:22,119 INFO    HandlerThread:789 [interfaces.py:finish():202] Joined memory monitor
2025-01-15 19:20:22,119 INFO    HandlerThread:789 [interfaces.py:finish():202] Joined network monitor
2025-01-15 19:20:22,502 INFO    Thread-12 :789 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/zhijuanzhang/Documents/UdacityCourse/MLOps_P2_Reproducible_Pipeline/Exercise/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20250115_192016-v07ahzta/files/requirements.txt
2025-01-15 19:20:22,855 INFO    wandb-upload_0:789 [upload_job.py:push():89] Uploaded file /Users/zhijuanzhang/Library/Application Support/wandb/artifacts/staging/tmpdj2qu6l0
2025-01-15 19:20:23,305 INFO    SenderThread:789 [sender.py:send_request_log_artifact():1431] logged artifact source-exercise_4-eda.ipynb - {'id': 'QXJ0aWZhY3Q6MTQ0MzkzNzk0Mw==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUzOTA2OTUwNw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTQ0MzkzNDQ4Ng==', 'versionIndex': 2}}}
2025-01-15 19:20:23,306 DEBUG   SenderThread:789 [sender.py:send():378] send: stats
2025-01-15 19:20:27,314 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:20:32,370 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:20:36,890 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: internal_messages
2025-01-15 19:20:36,892 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: stop_status
2025-01-15 19:20:36,894 DEBUG   SenderThread:789 [sender.py:send_request():405] send_request: stop_status
2025-01-15 19:20:38,001 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:20:43,023 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:20:48,045 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:20:48,616 INFO    Thread-12 :789 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/zhijuanzhang/Documents/UdacityCourse/MLOps_P2_Reproducible_Pipeline/Exercise/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20250115_192016-v07ahzta/files/config.yaml
2025-01-15 19:20:51,898 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: stop_status
2025-01-15 19:20:51,898 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: internal_messages
2025-01-15 19:20:51,899 DEBUG   SenderThread:789 [sender.py:send_request():405] send_request: stop_status
2025-01-15 19:20:54,007 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:20:59,028 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:21:04,045 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:21:06,900 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: stop_status
2025-01-15 19:21:06,902 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: internal_messages
2025-01-15 19:21:06,902 DEBUG   SenderThread:789 [sender.py:send_request():405] send_request: stop_status
2025-01-15 19:21:09,977 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:21:14,992 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:21:20,015 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:21:21,908 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: stop_status
2025-01-15 19:21:21,910 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: internal_messages
2025-01-15 19:21:21,913 DEBUG   SenderThread:789 [sender.py:send_request():405] send_request: stop_status
2025-01-15 19:21:25,991 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:21:31,008 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:21:36,028 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:21:36,906 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: stop_status
2025-01-15 19:21:36,907 DEBUG   SenderThread:789 [sender.py:send_request():405] send_request: stop_status
2025-01-15 19:21:36,916 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: internal_messages
2025-01-15 19:21:39,878 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: resume
2025-01-15 19:21:39,879 INFO    HandlerThread:789 [handler.py:handle_request_resume():699] starting system metrics thread
2025-01-15 19:21:39,881 INFO    HandlerThread:789 [system_monitor.py:start():194] Starting system monitor
2025-01-15 19:21:39,882 INFO    SystemMonitor:789 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-01-15 19:21:39,884 INFO    SystemMonitor:789 [interfaces.py:start():190] Started cpu monitoring
2025-01-15 19:21:39,897 INFO    SystemMonitor:789 [interfaces.py:start():190] Started disk monitoring
2025-01-15 19:21:39,898 INFO    SystemMonitor:789 [interfaces.py:start():190] Started memory monitoring
2025-01-15 19:21:39,901 INFO    SystemMonitor:789 [interfaces.py:start():190] Started network monitoring
2025-01-15 19:21:41,469 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: log_artifact
2025-01-15 19:21:41,563 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: pause
2025-01-15 19:21:41,563 INFO    HandlerThread:789 [handler.py:handle_request_pause():708] stopping system metrics thread
2025-01-15 19:21:41,563 INFO    HandlerThread:789 [system_monitor.py:finish():203] Stopping system monitor
2025-01-15 19:21:41,575 DEBUG   SystemMonitor:789 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-01-15 19:21:41,579 INFO    HandlerThread:789 [interfaces.py:finish():202] Joined cpu monitor
2025-01-15 19:21:41,579 DEBUG   SystemMonitor:789 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-01-15 19:21:41,594 INFO    HandlerThread:789 [interfaces.py:finish():202] Joined disk monitor
2025-01-15 19:21:41,595 DEBUG   SystemMonitor:789 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-01-15 19:21:41,595 INFO    HandlerThread:789 [interfaces.py:finish():202] Joined memory monitor
2025-01-15 19:21:41,600 INFO    HandlerThread:789 [interfaces.py:finish():202] Joined network monitor
2025-01-15 19:21:41,930 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: keepalive
2025-01-15 19:21:46,950 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: keepalive
2025-01-15 19:21:51,914 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: internal_messages
2025-01-15 19:21:56,987 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: keepalive
2025-01-15 19:21:58,365 DEBUG   SenderThread:789 [sender.py:send_request():405] send_request: log_artifact
2025-01-15 19:21:58,365 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:21:58,788 INFO    wandb-upload_0:789 [upload_job.py:push():89] Uploaded file /Users/zhijuanzhang/Library/Application Support/wandb/artifacts/staging/tmpqsl52hwj
2025-01-15 19:21:59,229 INFO    SenderThread:789 [sender.py:send_request_log_artifact():1431] logged artifact source-exercise_4-eda.ipynb - {'id': 'QXJ0aWZhY3Q6MTQ0Mzk0MjIzNQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUzOTA3NDMwMg==', 'latestArtifact': None}}
2025-01-15 19:21:59,229 DEBUG   SenderThread:789 [sender.py:send():378] send: stats
2025-01-15 19:22:02,009 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: keepalive
2025-01-15 19:22:04,254 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:22:06,915 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: internal_messages
2025-01-15 19:22:09,270 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:22:12,039 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: keepalive
2025-01-15 19:22:14,293 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:22:17,058 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: keepalive
2025-01-15 19:22:19,314 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:22:21,916 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: internal_messages
2025-01-15 19:22:24,335 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:22:27,093 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: keepalive
2025-01-15 19:22:29,351 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:22:32,115 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: keepalive
2025-01-15 19:22:34,371 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:22:36,922 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: internal_messages
2025-01-15 19:22:39,388 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:22:42,154 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: keepalive
2025-01-15 19:22:44,405 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:22:47,173 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: keepalive
2025-01-15 19:22:49,425 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:22:51,922 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: internal_messages
2025-01-15 19:22:54,446 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:22:57,216 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: keepalive
2025-01-15 19:22:59,517 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:23:02,238 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: keepalive
2025-01-15 19:23:04,530 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:23:06,928 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: internal_messages
2025-01-15 19:23:09,551 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
2025-01-15 19:23:12,270 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: keepalive
2025-01-15 19:23:14,569 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
